"Freight Flows","Corridor","Lat","Long","Grouping","Daily $M","Daily Tons","AM Peak (7:00-8:59am) $K","AM Peak (7:00-8:59am) Tons","MD 1HR (1:00-1:59pm) $K","MD 1HR (1:00-1:59pm) Tons","PM Peak (4:00-5:59pm) $K","PM Peak (4:00-5:59pm) Tons"
"N Going St. WB","Rivergate to I-5",455.5549194,-1226.949677,"All Goods",15.112,10606,3153.008,2323,1457.489,706,785.637,452
"N Going St. WB","Rivergate to I-5",45.55549194,-122.6949677,"Chemical",0.141,248,12.494,22,5.158,9,17.25,30
"N Going St. WB","Rivergate to I-5",45.55549194,-122.6949677,"Coal, Oil, Waste, etc.",2.825,5311,573.243,1078,146.148,275,119.704,225
"N Going St. WB","Rivergate to I-5",45.55549194,-122.6949677,"Electronics",4.565,232,637.293,32,751.822,38,333.14,17
"N Going St. WB","Rivergate to I-5",45.55549194,-122.6949677,"Food",2.095,1266,533.051,322,134.859,81,115.573,70
"N Going St. WB","Rivergate to I-5",45.55549194,-122.6949677,"Gravel, Sand, etc.",0.004,272,1.118,82,0.346,25,0.308,22
"N Going St. WB","Rivergate to I-5",45.55549194,-122.6949677,"Machinery",2.014,651,438.51,142,171.894,56,93.814,30
"N Going St. WB","Rivergate to I-5",45.55549194,-122.6949677,"Misc manufactured",1.806,324,512.197,92,144.507,26,83.698,15
"N Going St. WB","Rivergate to I-5",45.55549194,-122.6949677,"Motor Vehicles, etc.",0.478,31,159.431,10,0,0,0,0
"N Going St. WB","Rivergate to I-5",45.55549194,-122.6949677,"Wood, Paper, etc.",1.047,1969,267.562,503,94.622,178,21.887,41
"I-205 EB Stafford","Tigard to Wilsonville",45.371176,-122.725573,"Agriculture",0.352,788,30.625,69,12.126,27,21.373,48
"I-205 EB Stafford","Tigard to Wilsonville",453.71176,-1227.25573,"All Goods",17.21,12422,3326.559,2185,736.494,711,910.356,664
"I-205 EB Stafford","Tigard to Wilsonville",45.371176,-122.725573,"Chemical",0.232,409,63.056,111,5.198,9,7.025,12
"I-205 EB Stafford","Tigard to Wilsonville",45.371176,-122.725573,"Coal, Oil, Waste, etc.",1.624,3052,343.777,646,120.623,227,46.929,88
"I-205 EB Stafford","Tigard to Wilsonville",45.371176,-122.725573,"Electronics",3.713,188,799.512,41,78.816,4,272.256,14
"I-205 EB Stafford","Tigard to Wilsonville",45.371176,-122.725573,"Food",3.01,1818,604.366,365,182.368,110,158.097,96
"I-205 EB Stafford","Tigard to Wilsonville",45.371176,-122.725573,"Gravel, Sand, etc.",0.027,2010,4.865,356,1.671,122,1.746,128
"I-205 EB Stafford","Tigard to Wilsonville",45.371176,-122.725573,"Machinery",1.48,478,400.961,130,44.203,14,35.908,12
"I-205 EB Stafford","Tigard to Wilsonville",45.371176,-122.725573,"Misc manufactured",2.316,415,184.963,33,119.446,21,122.22,22
"I-205 EB Stafford","Tigard to Wilsonville",45.371176,-122.725573,"Motor Vehicles, etc.",2.818,183,686.941,45,81.554,5,118.498,8
"I-205 EB Stafford","Tigard to Wilsonville",45.371176,-122.725573,"Wood, Paper, etc.",1.638,3080,207.493,390,90.489,170,126.303,237
"I-205 WB Stafford","Tigard to Wilsonville",45.375397,-122.721627,"Agriculture",0.307,688,45.884,103,10.162,23,28.294,63
"I-205 WB Stafford","Tigard to Wilsonville",453.75397,-1227.21627,"All Goods",18.344,15504,2151.087,2461,1432.994,1000,1096.177,1066
"I-205 WB Stafford","Tigard to Wilsonville",45.375397,-122.721627,"Chemical",0.435,767,70.239,124,25.219,44,29.287,52
"I-205 WB Stafford","Tigard to Wilsonville",45.375397,-122.721627,"Coal, Oil, Waste, etc.",1.758,3306,357.559,672,89.758,169,58.766,110
"I-205 WB Stafford","Tigard to Wilsonville",45.375397,-122.721627,"Electronics",4.85,246,527.579,27,252.177,13,174.618,9
"I-205 WB Stafford","Tigard to Wilsonville",45.375397,-122.721627,"Food",3.339,2017,593.38,358,294.234,178,203.013,123
"I-205 WB Stafford","Tigard to Wilsonville",45.375397,-122.721627,"Gravel, Sand, etc.",0.048,3484,9.912,725,2.692,197,2.518,184
"I-205 WB Stafford","Tigard to Wilsonville",45.375397,-122.721627,"Machinery",1.432,463,149.843,48,97.318,31,97.39,31
"I-205 WB Stafford","Tigard to Wilsonville",45.375397,-122.721627,"Misc manufactured",2.432,436,166.334,30,96.985,17,265.139,48
"I-205 WB Stafford","Tigard to Wilsonville",45.375397,-122.721627,"Motor Vehicles, etc.",1.619,105,32.535,2,404.011,26,0,0
"I-205 WB Stafford","Tigard to Wilsonville",45.375397,-122.721627,"Wood, Paper, etc.",2.123,3992,197.822,372,160.438,302,237.151,446
"I-5 NB I-205","Tigard to Wilsonville",45.347776,-122.7628,"Agriculture",3.656,8189,574.743,1287,223.349,500,204.037,457
"I-5 NB I-205","Tigard to Wilsonville",453.47776,-1227.628,"All Goods",94.879,67230,15433.477,11420,5902.445,4266,6718.738,4114
"I-5 NB I-205","Tigard to Wilsonville",45.347776,-122.7628,"Chemical",4.223,7447,738.119,1302,262.531,463,191.878,338
"I-5 NB I-205","Tigard to Wilsonville",45.347776,-122.7628,"Coal, Oil, Waste, etc.",4.77,8968,930.887,1750,271.777,511,273.904,515
"I-5 NB I-205","Tigard to Wilsonville",45.347776,-122.7628,"Electronics",11.034,560,2016.468,102,781.545,40,933.562,47
"I-5 NB I-205","Tigard to Wilsonville",45.347776,-122.7628,"Food",18.186,10986,3047.452,1841,1310.93,792,1189.995,719
"I-5 NB I-205","Tigard to Wilsonville",45.347776,-122.7628,"Gravel, Sand, etc.",0.071,5199,12.765,934,5.271,386,4.362,319
"I-5 NB I-205","Tigard to Wilsonville",45.347776,-122.7628,"Machinery",11.823,3822,2237.858,723,640.958,207,600.031,194
"I-5 NB I-205","Tigard to Wilsonville",45.347776,-122.7628,"Misc manufactured",20.042,3592,2258.685,405,1174.811,211,2141.762,384
"I-5 NB I-205","Tigard to Wilsonville",45.347776,-122.7628,"Motor Vehicles, etc.",11.653,755,2051.206,133,638.107,41,592.953,38
"I-5 NB I-205","Tigard to Wilsonville",45.347776,-122.7628,"Wood, Paper, etc.",9.421,17711,1565.295,2943,593.166,1115,586.255,1102
"I-5 NB S. of OR 217","Tigard to Wilsonville",45.414804,-122.742657,"Agriculture",3.52,7884,599.868,1344,216.598,485,191.603,429
"I-5 NB S. of OR 217","Tigard to Wilsonville",454.14804,-1227.42657,"All Goods",101.614,74435,16807.081,13380,6312.603,4753,7335.291,4217
"I-5 NB S. of OR 217","Tigard to Wilsonville",45.414804,-122.742657,"Chemical",4.722,8327,851.66,1502,306.503,540,235.154,415
"I-5 NB S. of OR 217","Tigard to Wilsonville",45.414804,-122.742657,"Coal, Oil, Waste, etc.",7.298,13720,1449.922,2726,443.124,833,357.5,672
"I-5 NB S. of OR 217","Tigard to Wilsonville",45.414804,-122.742657,"Electronics",14.872,754,2394.585,121,819.928,42,1522.419,77
"I-5 NB S. of OR 217","Tigard to Wilsonville",45.414804,-122.742657,"Food",18.605,11239,3224.193,1948,1343.749,812,1143.417,691
"I-5 NB S. of OR 217","Tigard to Wilsonville",45.414804,-122.742657,"Gravel, Sand, etc.",0.088,6421,17.559,1285,5.484,401,4.294,314
"I-5 NB S. of OR 217","Tigard to Wilsonville",45.414804,-122.742657,"Machinery",12.756,4124,2511.593,812,750.627,243,754.016,244
"I-5 NB S. of OR 217","Tigard to Wilsonville",45.414804,-122.742657,"Misc manufactured",19.272,3454,2367.612,424,1143.339,205,2141.293,384
"I-5 NB S. of OR 217","Tigard to Wilsonville",45.414804,-122.742657,"Motor Vehicles, etc.",11.014,714,1737.841,113,672.234,44,474.797,31
"I-5 NB S. of OR 217","Tigard to Wilsonville",45.414804,-122.742657,"Wood, Paper, etc.",9.467,17799,1652.248,3106,611.018,1149,510.799,960
"I-5 SB I-205","Tigard to Wilsonville",45.346931,-122.769147,"Agriculture",1.822,4080,316.707,709,114.89,257,71.642,160
"I-5 SB I-205","Tigard to Wilsonville",453.46931,-1227.69147,"All Goods",127.355,74679,21563.325,12794,8236.154,4791,7536.611,4270
"I-5 SB I-205","Tigard to Wilsonville",45.346931,-122.769147,"Chemical",3.804,6708,802.582,1415,217.619,384,139.353,246
"I-5 SB I-205","Tigard to Wilsonville",45.346931,-122.769147,"Coal, Oil, Waste, etc.",8.656,16271,1682.803,3163,542.577,1020,377.322,709
"I-5 SB I-205","Tigard to Wilsonville",45.346931,-122.769147,"Electronics",18.7,948,3573.039,181,1330.565,67,677.254,34
"I-5 SB I-205","Tigard to Wilsonville",45.346931,-122.769147,"Food",15.204,9185,2565.952,1550,854.906,516,910.678,550
"I-5 SB I-205","Tigard to Wilsonville",45.346931,-122.769147,"Gravel, Sand, etc.",0.102,7460,16.336,1195,6.788,497,5.247,384
"I-5 SB I-205","Tigard to Wilsonville",45.346931,-122.769147,"Machinery",14.693,4750,2815.948,910,811.001,262,723.166,234
"I-5 SB I-205","Tigard to Wilsonville",45.346931,-122.769147,"Misc manufactured",26.178,4692,3277.713,587,1622.801,291,2931.677,525
"I-5 SB I-205","Tigard to Wilsonville",45.346931,-122.769147,"Motor Vehicles, etc.",28.221,1830,5047.423,327,2008.327,130,974.804,63
"I-5 SB I-205","Tigard to Wilsonville",45.346931,-122.769147,"Wood, Paper, etc.",9.976,18755,1464.822,2754,726.681,1366,725.469,1364
"I-5 SB S. of OR 217","Tigard to Wilsonville",45.414382,-122.745316,"Agriculture",1.897,4250,339.341,760,105.391,236,72.108,162
"I-5 SB S. of OR 217","Tigard to Wilsonville",454.14382,-1227.45316,"All Goods",136.971,82249,24036.128,14929,8443.063,5126,7720.776,4139
"I-5 SB S. of OR 217","Tigard to Wilsonville",45.414382,-122.745316,"Chemical",4.336,7645,923.131,1628,255.334,450,137.794,243
"I-5 SB S. of OR 217","Tigard to Wilsonville",45.414382,-122.745316,"Coal, Oil, Waste, etc.",11.178,21013,2174.348,4087,679.797,1278,494.449,929
"I-5 SB S. of OR 217","Tigard to Wilsonville",45.414382,-122.745316,"Electronics",20.895,1060,3658.317,186,1544.995,78,901.326,46
"I-5 SB S. of OR 217","Tigard to Wilsonville",45.414382,-122.745316,"Food",15.451,9334,2704.07,1634,830.738,502,852.258,515
"I-5 SB S. of OR 217","Tigard to Wilsonville",45.414382,-122.745316,"Gravel, Sand, etc.",0.099,7260,15.972,1169,6.943,508,3.929,287
"I-5 SB S. of OR 217","Tigard to Wilsonville",45.414382,-122.745316,"Machinery",18.397,5947,3847.225,1244,962.013,311,736.796,238
"I-5 SB S. of OR 217","Tigard to Wilsonville",45.414382,-122.745316,"Misc manufactured",26.576,4763,3474.356,623,1706.045,306,2947.762,528
"I-5 SB S. of OR 217","Tigard to Wilsonville",45.414382,-122.745316,"Motor Vehicles, etc.",27.947,1812,5162.892,335,1633.236,106,974.804,63
"I-5 SB S. of OR 217","Tigard to Wilsonville",45.414382,-122.745316,"Wood, Paper, etc.",10.194,19165,1736.477,3265,718.572,1351,599.55,1127
"SW 72nd Ave. NB Bonita","Tigard to Wilsonville",45.41348514,-122.7485203,"Agriculture",0.039,87,12.184,27,0.683,2,0,0
"SW 72nd Ave. NB Bonita","Tigard to Wilsonville",454.1348514,-1227.485203,"All Goods",2.381,2319,878.637,886,161.893,138,27.113,62
"SW 72nd Ave. NB Bonita","Tigard to Wilsonville",45.41348514,-122.7485203,"Chemical",0.038,66,33.366,59,0,0,0,0
"SW 72nd Ave. NB Bonita","Tigard to Wilsonville",45.41348514,-122.7485203,"Coal, Oil, Waste, etc.",0.834,1568,285.317,536,53.392,100,25.434,48
"SW 72nd Ave. NB Bonita","Tigard to Wilsonville",45.41348514,-122.7485203,"Electronics",0.819,42,269.064,14,2.957,0,1.479,0
"SW 72nd Ave. NB Bonita","Tigard to Wilsonville",45.41348514,-122.7485203,"Food",0.158,95,91.449,55,0,0,0,0
"SW 72nd Ave. NB Bonita","Tigard to Wilsonville",45.41348514,-122.7485203,"Gravel, Sand, etc.",0.002,134,0.614,45,0.239,18,0.195,14
"SW 72nd Ave. NB Bonita","Tigard to Wilsonville",45.41348514,-122.7485203,"Machinery",0.133,43,80.33,26,0,0,0,0
"SW 72nd Ave. NB Bonita","Tigard to Wilsonville",45.41348514,-122.7485203,"Misc manufactured",0.213,38,31.818,6,104.622,19,0,0
"SW 72nd Ave. NB Bonita","Tigard to Wilsonville",45.41348514,-122.7485203,"Motor Vehicles, etc.",0.016,1,12.008,1,0,0,0,0
"SW 72nd Ave. NB Bonita","Tigard to Wilsonville",45.41348514,-122.7485203,"Wood, Paper, etc.",0.13,244,62.487,117,0,0,0.005,0
"SW 72nd Ave. SB Bonita","Tigard to Wilsonville",45.41347913,-122.7495203,"Agriculture",0.026,57,20.816,47,0,0,0,0
"SW 72nd Ave. SB Bonita","Tigard to Wilsonville",454.1347913,-1227.495203,"All Goods",1.206,1286,751.205,788,8.119,15,7.535,29
"SW 72nd Ave. SB Bonita","Tigard to Wilsonville",45.41347913,-122.7495203,"Chemical",0.019,33,16.672,29,0,0,0,0
"SW 72nd Ave. SB Bonita","Tigard to Wilsonville",45.41347913,-122.7495203,"Coal, Oil, Waste, etc.",0.357,670,208.679,392,8.08,15,4.087,8
"SW 72nd Ave. SB Bonita","Tigard to Wilsonville",45.41347913,-122.7495203,"Electronics",0.314,16,219.064,11,0,0,3.156,0
"SW 72nd Ave. SB Bonita","Tigard to Wilsonville",45.41347913,-122.7495203,"Food",0.085,51,60.38,36,0,0,0,0
"SW 72nd Ave. SB Bonita","Tigard to Wilsonville",45.41347913,-122.7495203,"Gravel, Sand, etc.",0.002,170,1.188,87,0,0,0.293,21
"SW 72nd Ave. SB Bonita","Tigard to Wilsonville",45.41347913,-122.7495203,"Machinery",0.165,53,83.932,27,0,0,0,0
"SW 72nd Ave. SB Bonita","Tigard to Wilsonville",45.41347913,-122.7495203,"Misc manufactured",0.049,9,34.237,6,0,0,0,0
"SW 72nd Ave. SB Bonita","Tigard to Wilsonville",45.41347913,-122.7495203,"Motor Vehicles, etc.",0.073,5,26.362,2,0,0,0,0
"SW 72nd Ave. SB Bonita","Tigard to Wilsonville",45.41347913,-122.7495203,"Wood, Paper, etc.",0.117,220,79.874,150,0.039,0,0,0
"Highway 99W NB Tualatin","Tigard/Tualatin to Sherwood/Newberg",45.38194683,-122.8241602,"Agriculture",0.375,840,102.919,231,17.618,39,8.84,20
"Highway 99W NB Tualatin","Tigard/Tualatin to Sherwood/Newberg",453.8194683,-1228.241602,"All Goods",6.625,5318,1402.926,1147,231.839,250,386.736,302
"Highway 99W NB Tualatin","Tigard/Tualatin to Sherwood/Newberg",45.38194683,-122.8241602,"Chemical",0.25,441,27.28,48,5.09,9,18.405,32
"Highway 99W NB Tualatin","Tigard/Tualatin to Sherwood/Newberg",45.38194683,-122.8241602,"Coal, Oil, Waste, etc.",0.393,739,97.15,183,23.558,44,18.033,34
"Highway 99W NB Tualatin","Tigard/Tualatin to Sherwood/Newberg",45.38194683,-122.8241602,"Electronics",0.768,39,23.332,1,0.07,0,134.56,7
"Highway 99W NB Tualatin","Tigard/Tualatin to Sherwood/Newberg",45.38194683,-122.8241602,"Food",1.35,816,202.858,123,33.603,20,8.773,5
"Highway 99W NB Tualatin","Tigard/Tualatin to Sherwood/Newberg",45.38194683,-122.8241602,"Gravel, Sand, etc.",0.012,853,2.655,194,0.449,33,0.476,35
"Highway 99W NB Tualatin","Tigard/Tualatin to Sherwood/Newberg",45.38194683,-122.8241602,"Machinery",0.564,182,47.488,15,20.634,7,77.643,25
"Highway 99W NB Tualatin","Tigard/Tualatin to Sherwood/Newberg",45.38194683,-122.8241602,"Misc manufactured",1.724,309,588.616,105,87.138,16,47.987,9
"Highway 99W NB Tualatin","Tigard/Tualatin to Sherwood/Newberg",45.38194683,-122.8241602,"Motor Vehicles, etc.",0.626,41,185.619,12,0,0,0,0
"Highway 99W NB Tualatin","Tigard/Tualatin to Sherwood/Newberg",45.38194683,-122.8241602,"Wood, Paper, etc.",0.563,1058,125.01,235,43.678,82,72.019,135
"Highway 99W SB Tualatin","Tigard/Tualatin to Sherwood/Newberg",45.38290738,-122.8244383,"Agriculture",0,0,0,0,0,0,0,0
"Highway 99W SB Tualatin","Tigard/Tualatin to Sherwood/Newberg",453.8290738,-1228.244383,"All Goods",0.028,25,0,0,0,0,0,0
"Highway 99W SB Tualatin","Tigard/Tualatin to Sherwood/Newberg",45.38290738,-122.8244383,"Chemical",0,0,0,0,0,0,0,0
"Highway 99W SB Tualatin","Tigard/Tualatin to Sherwood/Newberg",45.38290738,-122.8244383,"Coal, Oil, Waste, etc.",0,0,0,0,0,0,0,0
"Highway 99W SB Tualatin","Tigard/Tualatin to Sherwood/Newberg",45.38290738,-122.8244383,"Electronics",0,0,0,0,0,0,0,0
"Highway 99W SB Tualatin","Tigard/Tualatin to Sherwood/Newberg",45.38290738,-122.8244383,"Food",0,0,0,0,0,0,0,0
"Highway 99W SB Tualatin","Tigard/Tualatin to Sherwood/Newberg",45.38290738,-122.8244383,"Gravel, Sand, etc.",0,0,0,0,0,0,0,0
"Highway 99W SB Tualatin","Tigard/Tualatin to Sherwood/Newberg",45.38290738,-122.8244383,"Machinery",0.018,6,0,0,0,0,0,0
"Highway 99W SB Tualatin","Tigard/Tualatin to Sherwood/Newberg",45.38290738,-122.8244383,"Misc manufactured",0,0,0,0,0,0,0,0
"Highway 99W SB Tualatin","Tigard/Tualatin to Sherwood/Newberg",45.38290738,-122.8244383,"Motor Vehicles, etc.",0,0,0,0,0,0,0,0
"Highway 99W SB Tualatin","Tigard/Tualatin to Sherwood/Newberg",45.38290738,-122.8244383,"Wood, Paper, etc.",0.01,19,0,0,0,0,0,0
"Tual Sher Rd EB I-5","Tigard/Tualatin to Sherwood/Newberg",45.382437,-122.755966,"Agriculture",0.079,176,20.945,47,5.261,12,0.391,1
"Tual Sher Rd EB I-5","Tigard/Tualatin to Sherwood/Newberg",453.82437,-1227.55966,"All Goods",11.226,10345,2379.51,2380,613.468,665,638.612,269
"Tual Sher Rd EB I-5","Tigard/Tualatin to Sherwood/Newberg",45.382437,-122.755966,"Chemical",0.387,683,90.372,159,27.933,49,24.347,43
"Tual Sher Rd EB I-5","Tigard/Tualatin to Sherwood/Newberg",45.382437,-122.755966,"Coal, Oil, Waste, etc.",2.181,4100,477.574,898,165.647,311,25.435,48
"Tual Sher Rd EB I-5","Tigard/Tualatin to Sherwood/Newberg",45.382437,-122.755966,"Electronics",1.667,85,277.41,14,15.377,1,409.19,21
"Tual Sher Rd EB I-5","Tigard/Tualatin to Sherwood/Newberg",45.382437,-122.755966,"Food",1.207,729,343.07,207,65.499,40,15.736,10
"Tual Sher Rd EB I-5","Tigard/Tualatin to Sherwood/Newberg",45.382437,-122.755966,"Gravel, Sand, etc.",0.038,2750,9.731,712,1.768,129,1.158,85
"Tual Sher Rd EB I-5","Tigard/Tualatin to Sherwood/Newberg",45.382437,-122.755966,"Machinery",1.687,545,415.005,134,94.758,31,73.156,24
"Tual Sher Rd EB I-5","Tigard/Tualatin to Sherwood/Newberg",45.382437,-122.755966,"Misc manufactured",0.88,158,94.232,17,84.413,15,76.089,14
"Tual Sher Rd EB I-5","Tigard/Tualatin to Sherwood/Newberg",45.382437,-122.755966,"Motor Vehicles, etc.",2.595,168,568.682,37,115.681,8,0,0
"Tual Sher Rd EB I-5","Tigard/Tualatin to Sherwood/Newberg",45.382437,-122.755966,"Wood, Paper, etc.",0.506,952,82.49,155,37.13,70,13.109,25
"Tual Sher Rd EB OR 99W","Tigard/Tualatin to Sherwood/Newberg",45.368214,-122.841113,"Agriculture",0.178,399,37.323,84,2.206,5,9.741,22
"Tual Sher Rd EB OR 99W","Tigard/Tualatin to Sherwood/Newberg",453.68214,-1228.41113,"All Goods",1.537,2121,524.21,612,147.854,63,22.171,66
"Tual Sher Rd EB OR 99W","Tigard/Tualatin to Sherwood/Newberg",45.368214,-122.841113,"Chemical",0.023,41,5.207,9,0,0,0,0
"Tual Sher Rd EB OR 99W","Tigard/Tualatin to Sherwood/Newberg",45.368214,-122.841113,"Coal, Oil, Waste, etc.",0.246,463,76.628,144,5.045,9,7.979,15
"Tual Sher Rd EB OR 99W","Tigard/Tualatin to Sherwood/Newberg",45.368214,-122.841113,"Electronics",0.313,16,137.411,7,79.557,4,0,0
"Tual Sher Rd EB OR 99W","Tigard/Tualatin to Sherwood/Newberg",45.368214,-122.841113,"Food",0.193,117,91.656,55,24.83,15,0,0
"Tual Sher Rd EB OR 99W","Tigard/Tualatin to Sherwood/Newberg",45.368214,-122.841113,"Gravel, Sand, etc.",0.009,653,2.866,210,0.146,11,0.293,21
"Tual Sher Rd EB OR 99W","Tigard/Tualatin to Sherwood/Newberg",45.368214,-122.841113,"Machinery",0.119,38,55.641,18,5.66,2,0,0
"Tual Sher Rd EB OR 99W","Tigard/Tualatin to Sherwood/Newberg",45.368214,-122.841113,"Misc manufactured",0.125,22,25.329,5,23.901,4,0,0
"Tual Sher Rd EB OR 99W","Tigard/Tualatin to Sherwood/Newberg",45.368214,-122.841113,"Motor Vehicles, etc.",0.138,9,51.033,3,0,0,0,0
"Tual Sher Rd EB OR 99W","Tigard/Tualatin to Sherwood/Newberg",45.368214,-122.841113,"Wood, Paper, etc.",0.193,363,41.115,77,6.51,12,4.158,8
"Tual Sher Rd WB I-5","Tigard/Tualatin to Sherwood/Newberg",45.38292,-122.756127,"Agriculture",0.18,404,23.22,52,0,0,20.409,46
"Tual Sher Rd WB I-5","Tigard/Tualatin to Sherwood/Newberg",453.8292,-1227.56127,"All Goods",15.73,12109,2493.881,2346,922.44,728,578.645,456
"Tual Sher Rd WB I-5","Tigard/Tualatin to Sherwood/Newberg",45.38292,-122.756127,"Chemical",0.53,934,89.781,158,36.782,65,0,0
"Tual Sher Rd WB I-5","Tigard/Tualatin to Sherwood/Newberg",45.38292,-122.756127,"Coal, Oil, Waste, etc.",1.704,3204,316.777,595,60.995,115,70.55,133
"Tual Sher Rd WB I-5","Tigard/Tualatin to Sherwood/Newberg",45.38292,-122.756127,"Electronics",2.68,136,306.577,16,135.582,7,11.829,1
"Tual Sher Rd WB I-5","Tigard/Tualatin to Sherwood/Newberg",45.38292,-122.756127,"Food",1.86,1124,355.355,215,153.213,93,90.216,54
"Tual Sher Rd WB I-5","Tigard/Tualatin to Sherwood/Newberg",45.38292,-122.756127,"Gravel, Sand, etc.",0.03,2211,7.42,543,2.339,171,0.724,53
"Tual Sher Rd WB I-5","Tigard/Tualatin to Sherwood/Newberg",45.38292,-122.756127,"Machinery",4.177,1350,828.671,268,234.872,76,94.504,31
"Tual Sher Rd WB I-5","Tigard/Tualatin to Sherwood/Newberg",45.38292,-122.756127,"Misc manufactured",1.987,356,149.539,27,180.229,32,239.375,43
"Tual Sher Rd WB I-5","Tigard/Tualatin to Sherwood/Newberg",45.38292,-122.756127,"Motor Vehicles, etc.",1.357,88,171.312,11,28.92,2,0,0
